review_cell-phones+accessories_47_1	pr07	Pulled it out and the product smelled burnt.	Vedin laitteen irti seinästä ja se haisi palaneelta. 
review_cell-phones+accessories_47_1	pr07	Tried the other one too and same thing.	Kokeilin toista ja taas sama tulos. 
review_cell-phones+accessories_47_1	pr07	Be careful... this one could be fire hazard or could potentially destroy the electrical system	Olkaa varovaisia... tämä voi aiheuttaa palovaaran tai vahingoittaa talon sähköjä 
review_cell-phones+accessories_4_4	pr01	Cute!	Söpöjä! 
review_cell-phones+accessories_4_4	pr01	Item arrived in great time and was in perfect condition.	Tavara saapui nopeasti ja priimakunnossa. 
review_cell-phones+accessories_4_4	pr01	However, I ordered these buttons because they were a great deal and included a FREE screen protector.	Ostin tarrat, koska tarjous oli hyvä ja koska mukana piti tulla ILMAINEN näytönsuojus. 
review_cell-phones+accessories_4_4	pr01	I never received one.	En kuitenkaan saanut sitä. 
review_cell-phones+accessories_4_4	pr01	Though its not a big deal, it would've been nice to get it since they claim it comes with one.	Kyse ei ole isosta asiasta, mutta näytönsuojus olisi ollut kiva saada, kun sellainen kerran luvattiin. 
review_cell-phones+accessories_57_5	pr01	Perfect!	Täydellinen! 
review_cell-phones+accessories_57_5	pr01	I was worried about this order because the picture on the description page kept changing to a less-desireable green/orange cover.	Olin huolissani tilauksesta, sillä kuvaussivun kuva vaihtui jatkuvasti vihreään/oranssiin suojukseen, jollaista en halunnut. 
review_cell-phones+accessories_57_5	pr01	But alas, it came a day earlier than expected, and the beautiful pink product expected!	Lähetys saapui päivää luvattua aiemmin, ja sain haluamani kauniin vaaleanpunaisen tuotteen. 
review_cell-phones+accessories_57_5	pr01	The "rubberized" cover feels a little greasy (like it was armor-all'd), but the design is gorgeous and a little 3D looking!	”Kuminen” suojus tuntuu vähän liukkaalta (ihan kuin se olisi pintakäsitelty), mutta malli on upea ja näyttää vähän kolmiulotteiselta! 
review_cell-phones+accessories_64_2	pr02	Loved it at first	Aluksi tuote oli hyvä 
review_cell-phones+accessories_64_2	pr02	I loved the case when I first received it but shortly after, the case started to peel off at first i did not know what it was until i looked on the back of the case and it was missing spots.	Pidin kotelosta, kun otin sen käyttöön. Pian kuitenkin huomasin, että kotelon pinta alkoi rapistua. En ensin tajunnut miksi, mutta sitten katsoin kotelon sisäpuolelle ja sieltä puuttui kokonaisia osia. 
review_cell-phones+accessories_64_2	pr02	Guess sometimes a good deal is not really a good deal.would not purchase.	Näköjään hyvä diili ei aina olekaan niin hyvä. En suosittele. 
review_grocery+gourmet-food_11_5	pr03	Amazing!	Ihania! 
review_grocery+gourmet-food_11_5	pr03	I ordered these in Summer so they of course arrived melted, a trip the freezer made them awesome again though.	Tilasin nämä kesällä, joten ne saapuivat tietysti sulaneina, mutta käväisy pakastimessa teki niistä taas loistavia. 
review_grocery+gourmet-food_11_5	pr03	Just order them in cooler times of the year and you should get them in good condition.I love these so much more than the regular chocolate Kit-Kat bars.	Kannattaa tehdä tilaus viileämpään aikaan vuodesta niin ne saapuvat varmasti hyvässä kunnossa. Tykkään näistä niin paljon enemmän kuin normaaleista suklaisista Kit Kat -patukoista. 
review_grocery+gourmet-food_11_5	pr03	I hope some day to see them on store shelves in the US some day.	Toivon löytäväni näitä vielä joku päivä kaupanhyllystä USA:ssakin. 
review_grocery+gourmet-food_13_5	pr04	Thank goodness they are expensive	Onneksi nämä ovat kalliita 
review_grocery+gourmet-food_13_5	pr04	Yes - this is one of the most expensive candies around, because it only comes imported.	Jep – kalleimpia mahdollisia karkkeja, koska ovat tuontitavaraa. 
review_grocery+gourmet-food_13_5	pr04	But my goodness - are these ever good.	Mutta jestas sentään, miten hyviä! 
review_grocery+gourmet-food_13_5	pr04	The KitKat folks could really clean up if they started selling these in the US.	KitKat voisi tehdä näillä valtavasti rahaa, jos näitä alettaisiin myydä Yhdysvalloissa. 
review_grocery+gourmet-food_13_5	pr04	Once you try them you can't wait for more.	Kun on kokeillut kerran, ei voi olla kokeilematta uudelleen. 
review_grocery+gourmet-food_13_5	pr04	So yummy and delivered quickly and fresh.	Ihanan makuisia, nopea toimitus ja tuoretta tavaraa. 
review_grocery+gourmet-food_147_2	pr01	Cinnamon Licorice powder	Kaneli-lakritsijauhe 
review_grocery+gourmet-food_147_2	pr01	this stuff is a poor example of an authentic 5-spice powder which I paid $1.5 for 4oz locally, despite the fact that other Dynasty products are useful such as their Satay sauce.	Vaikka muut Dynastyn tuotteet, esimerkiksi sataykastike, ovat käyttökelpoisia, tämä tuote ei pärjää aidolle viismausteelle, jollaista ostin reilut sata grammaa puolellatoista dollarilla paikallisesta kaupasta. 
review_grocery+gourmet-food_147_2	pr01	I live walking distance to Flushing Queens, and have a good idea what it's supposed to taste like from authentic Asian cooking sold nearby.	Asun kävelyetäisyyden päästä Queensin Flushingista ja lähistöllä myytävän aitoaasialaisen ruoan perusteella tiedän, miltä mausteen pitäisi maistua. 
review_grocery+gourmet-food_147_2	pr01	If you want to go cheap off Amazon, you are better off withFrontier Five Spice Powder, 1.92-Ounce Bottle.	Jos haluat jotain halpaa Amazonista, kannattaa hankkia mieluummin 1,92 unssin pullo Frontier Five Spice Powderia. 
review_grocery+gourmet-food_147_2	pr01	BTW "star anise" or "aniseed" is already a licorice flavor, so to add even more licorice to this bottle was foolish.	Tähtianikset tai aniksensiemenet ovat muuten jo itsessään lakritsin makuisia, joten lakritsin lisääminen seokseen on älytöntä. 
review_grocery+gourmet-food_167_2	pr02	Painful cramps with this......	Aiheutti kamalat vatsakivut 
review_grocery+gourmet-food_167_2	pr02	Mother and I started drinking this back in the 1980's.	Äitini ja minä aloitimme juomaan tätä 1980-luvulla. 
review_grocery+gourmet-food_167_2	pr02	I stopped because it was causing me too much pain, slightly worse than menstrual cramps.	Lopetin sen juomisen, koska sain siitä kuukautiskipujakin pahemmat vatsakivut. 
review_grocery+gourmet-food_167_2	pr02	The herbs in this tea are strong.	Teessä olevat yrtit ovat voimakkaita. 
review_grocery+gourmet-food_167_2	pr02	I think I read somewhere where the Senna in this stimulates the bowels to contract.	Taisin lukea jostain, että Senna edistää suolen supistelua. 
review_grocery+gourmet-food_167_2	pr02	This isn't really a weight loss product but more a laxative.	Tämä ei ole painonhallintatuote vaan pikemminkin laksatiivi. 
review_grocery+gourmet-food_16_4	pr05	Not enough Matcha tea flavor for me ... (=_=)	Ei maistu riittävän paljon matchalta minun makuuni... (=_=) 
review_grocery+gourmet-food_16_4	pr05	I tried this for the first time today and it is delicious but I don't quite taste the Matcha flavor as you would in like say a Green Tea ice cream.	Maistoin tätä tänään ensimmäistä kertaa ja se on hyvää, mutta matchan maku ei mielestäni erotu niin hyvin kuin esimerkiksi vihreän teen makuisessa jäätelössä. 
review_grocery+gourmet-food_16_4	pr05	To me it tasted like white chocolate with a grainy texture which I'm guessing is the Matcha tea powder.	Mielestäni se maistui ennemminkin valkosuklaalta, ja sillä oli rakeinen suutuntuma, joka varmaankin johtuu matchajauheesta. 
review_grocery+gourmet-food_16_4	pr05	I think my favorite KitKat flavor mix is the Mocha.	Sanoisin, että suosikkini KitKat-mauista on mokka. 
review_grocery+gourmet-food_175_2	pr03	Flavorless and not that strong	Mautonta ja melko laimeaa 
review_grocery+gourmet-food_175_2	pr03	This brand of tea felt stronger in the past.	Tämä tee oli ennen vahvempaa. 
review_grocery+gourmet-food_175_2	pr03	Now it feels more ordinary.Relative to other teas I have consumed, this one has no flavor whatsoever.	Nyt se maistuu tavalliselta. Verrattuna muihin teihin mitä olen juonut, tässä ei ole makua alkuunkaan. 
review_grocery+gourmet-food_175_2	pr03	It is not even Organic, but that's okay as it was never advertised as such.I will not be buying it again.	Se ei ole edes luomua, mutta eipä sitä sellaisena ole mainostettukaan. En tule ostamaan enää jatkossa. 
review_grocery+gourmet-food_18_5	pr06	Great flavor	Herkullinen maku 
review_grocery+gourmet-food_18_5	pr06	I've purchased different curries in the grocery store and was never completely happy with the flavor.	Olen ostanut erilaisia curryja ruokakaupasta, mutta en koskaan ole ollut täysin tyytyväinen makuun. 
review_grocery+gourmet-food_18_5	pr06	I read a recipe that recommended this brand and after using it I can see why they recommend this specific brand.	Luin reseptin, jossa suositeltiin tätä merkkiä, ja kokeilun jälkeen ymmärrän täysin, miksi he suosittelivat nimenomaan tätä merkkiä. 
review_grocery+gourmet-food_18_5	pr06	Great flavor - I purchased all 3 - Green, Red, and Yellow curry paste and have enjoyed all 3 types.	Erinomainen maku – ostin kaikki kolme makua: vihreän, punaisen ja keltaisen currytahnan ja olen nauttinut kaikista kolmesta. 
review_grocery+gourmet-food_20_4	pr07	Tastes great!	Mahtavan makuinen! 
review_grocery+gourmet-food_20_4	pr07	I started a new diet restricting all added sugars.	Aloitin uuden dieetin, jossa karsitaan kaikki lisätyt sokerit. 
review_grocery+gourmet-food_20_4	pr07	This was one of the only brands I could find that didn't have sugar added into the ingredients.	Tämä merkki on yksi harvoista, joka ei käytä lisättyä sokeria. 
review_grocery+gourmet-food_20_4	pr07	And it tastes great to boot!	Ja lisäksi tuote maistuu todella hyvältä! 
review_grocery+gourmet-food_20_4	pr07	I'm not sure I could finish this whole tub before it goes off though.	En tosin ole varma, ehdinkö syödä koko purkillista ennen kuin se pilaantuu. 
review_grocery+gourmet-food_20_4	pr07	How long does it last?	Kuinka pitkään tämä kestää? 
review_grocery+gourmet-food_340_1	pr04	So this is what French coffee tastes like???  Don't believe it!!!	Tältäkö ranskalainen kahvi maistuu??? Uskomatonta!!! 
review_grocery+gourmet-food_340_1	pr04	Perhaps the best coffee is in the US if this is any example.	Ilmeisesti parasta kahvia saakin Yhdysvalloista. 
review_grocery+gourmet-food_340_1	pr04	Not really fond of chickory but felt it was worth the try.	En oikein välitä sikurista, mutta kannatti silti kokeilla. 
review_grocery+gourmet-food_340_1	pr04	Doesn't taste like coffee to me - but maybe should be called something else - something weak and not flavorful.	Ei kyllä maistu minusta kahvilta – ehkä tätä pitäisi kutsua joksikin muuksi – joksikin laihaksi ja mauttomaksi. 
review_grocery+gourmet-food_355_1	pr05	taste is awful	Maistuu hirveältä 
review_grocery+gourmet-food_355_1	pr05	When I was incarcerated in a Mexican prison, this was the only drink in the joint.	Kun olin vankina meksikolaisessa vankilassa, tämä oli paikan ainoa juoma. 
review_grocery+gourmet-food_355_1	pr05	We had to fix it with goat's milk and heat it over an open flame in the yard.	Sekoitimme siihen vuohenmaitoa ja lämmitimme sen avotulella vankilan pihassa. 
review_grocery+gourmet-food_355_1	pr05	The taste is awful.	Se maistui todella pahalta. 
review_grocery+gourmet-food_355_1	pr05	It's not pleasing like the thick, hot Chocolate found in Madrid.	Se ei ole ollenkaan samanlaista kuin Madridista saatava herkullisen täyteläinen kaakao. 
review_grocery+gourmet-food_356_1	pr06	taste is awful	kauhea maku 
review_grocery+gourmet-food_356_1	pr06	When I was incarcerated in a Mexican prison, this was the only drink in the joint.	Kun olin vankilassa Meksikossa, tämä juoma oli ainoa mitä oli saatavilla. 
review_grocery+gourmet-food_356_1	pr06	We had to fix it with goat's milk and heat it over an open flame in the yard.	Meidän piti tuunata sitä vuohenmaidolla ja lämmittää sitä avotulella pihalla. 
review_grocery+gourmet-food_356_1	pr06	The taste is awful.	Maku on ihan hirveä. 
review_grocery+gourmet-food_356_1	pr06	It's not pleasing like the thick, hot Chocolate found in Madrid.	Ei lähellekään niin hyvää kuin madridilainen paksu kuuma kaakao. 
review_grocery+gourmet-food_399_2	pr07	Great sauce....if you have nothing else.	Mahtava kastike....jos et muuta löydä. 
review_grocery+gourmet-food_399_2	pr07	Low quality and low flavor hot sauce....not all that hot either.If you need some hot sauce and have nothing else around, then this will do, but that there are so many other choices, this is the worst choice to make.	Huonolaatuinen ja lähes mauton tulinen kastike....eikä kovin tulinenkaan.Jos kaipaat tulista kastiketta eikä kaapista löydy mitään muuta, niin tämä menettelee, mutta maailmasta löytyy paljon vaihtoehtoja, ja tämä on huonoin vaihtoehto niistä kaikista. 
review_grocery+gourmet-food_399_2	pr07	Even regular tobasco sauce is much much better.I can only describe it as being similar to watery taco bell sauce.I would recommend Frontera Hot Sauce, Tobasco, or Cholula Hot sauce over this.	Tavallinen tobascokastikekin on paljon paljon parempaa.Paras kuvaus tälle on vetinen taco bell -kastike.Osta mieluummin Frontera Hot Saucea, Tobascoa tai Cholula Hot saucea. 
review_grocery+gourmet-food_8_5	pr01	So Delicious!!	Niin hyvää! 
review_grocery+gourmet-food_8_5	pr01	Creamy white chocolate infused with Matcha green tea surrounding layers of wafers.	Kermaista matcha-teellä maustettua valkosuklaata vohvelikerrosten ympärillä. 
review_grocery+gourmet-food_8_5	pr01	Much less sweeter than the traditional Kitkat.	Ei ollenkaan niin makea kuin perinteinen Kit Kat. 
review_grocery+gourmet-food_8_5	pr01	Small size is perfect to satisfy the chocolate craving w/o the guilt.	Pienet palat tyydyttävät suklaanhimon mutta eivät aiheuta syyllisyydentunteita. 
review_grocery+gourmet-food_8_5	pr01	Was in LA last week and picked up a bag on a whim at the Japanese store in Little Tokyo.	Olin viime viikolla Los Angelesissa ja ostin pussin heräteostoksena Pikku-Tokion japanilaisesta kaupasta. 
review_grocery+gourmet-food_8_5	pr01	Now, back in WI and regretting not picking up a handful more.	Nyt olen jälleen Wisconsinissa ja kaduttaa, etten ostanut enempää. 
review_grocery+gourmet-food_8_5	pr01	Not only were these Kitkats delicious, the bags were only $5 each!	Nämä Kit Katit olivat herkullisia, eikä pussi maksanut kuin 5 dollaria. 
review_grocery+gourmet-food_9_5	pr02	These are my favorite candies ever!	Parhaita karkkeja ikinä! 
review_grocery+gourmet-food_9_5	pr02	After hearing mixed opinions about these Kit Kats, I decided to try them.	Olin kuullut eriäviä mielipiteitä näistä KitKateista, joten päätin kokeilla. 
review_grocery+gourmet-food_9_5	pr02	They are excellent, and I do not regret purchasing them at all.	Ne ovat herkullisia, enkä kadu lainkaan niiden ostamista. 
review_grocery+gourmet-food_9_5	pr02	They taste like matcha with a bit of a vanilla and milky flavor as well.	Niissä maistuu matcha-tee, hiukan vanilja ja maito. 
review_grocery+gourmet-food_9_5	pr02	They are not too sweet or too plain.	Ne ovat juuri sopivan makeita. 
review_grocery+gourmet-food_9_5	pr02	These are the best Kit Kats I've ever had, and I would recommend them to anyone who likes matcha-flavored candies or anyone wanting to try an unusual kind of Kit Kat.	Nämä ovat parhaita KitKatteja, joita olen maistanut. Suosittelen niitä kaikille, jotka pitävät matchan makuisista karkeista tai haluavat kokeilla muuta kuin tavallista KitKattia. 
review_health+care_110_1	pr04	Boo! Dead batteries!	Buu! Tyhjiä paristoja! 
review_health+care_110_1	pr04	I just gave up and threw out these batteries, after only a couple of months.	Luovutin ja heitin nämä paristot pois vain muutaman kuukauden käytön jälkeen. 
review_health+care_110_1	pr04	I had them in rotation (with two other sets of rechargeables-- Duracell and Sanyo) in my digital camera.	Käytin näitä digikamerassani (vuorotellen kaksien muiden ladattavien paristojen kanssa – Duracellin ja Sanyon). 
review_health+care_110_1	pr04	In the beginning, they were fine and comparable to the other brands.	Aluksi nämä toimivat ihan hyvin, samalla lailla kuin kahden muun valmistajan paristot. 
review_health+care_110_1	pr04	Now they don't even last one day in my camera.	Mutta enää nämä eivät kestä edes päivän ajan. 
review_health+care_110_1	pr04	Sometimes I get only a handful of pictures in before they die.	Välillä pystyn ottamaan vain muutaman kuvan, ennen kuin paristot jo loppuvat. 
review_health+care_110_1	pr04	I don't have that kind of patience...	En ole riittävän kärsivällinen tällaiseen... 
review_health+care_110_1	pr04	I won't buy Energizer rechargeables again.	En enää osta ladattavia Energizer-paristoja. 
review_health+care_119_2	pr06	longevity is very bad	kestää tosi huonosti 
review_health+care_119_2	pr06	At first these are fantastic.	Aluksi nämä ovat upeita. 
review_health+care_119_2	pr06	Strong, good charge.	Vahvoja, hyvä lataus. 
review_health+care_119_2	pr06	But after about 20-maybe 30 if that recharges, some of my batteries just dead.	Mutta siinä 20–30 latauksen jälkeen osa paristoista ovat vaan tyhjiä. 
review_health+care_119_2	pr06	Or do not hold charge for more than a night.	Tai eivät pidä latausta yhtä iltaa pitempää. 
review_health+care_119_2	pr06	It is reall bad.	Tämä ei ole yhtään. 
review_health+care_119_2	pr06	I bought about 5 or 6 (4 packs) of these, more than half of it are useless.	Osti näitä viisi tai kuusi (4 kappaleen paketteja), yli puolet olivat hyödyttömiä. 
review_health+care_127_1	pr06	Worked great for about 5 charges	Toimi hyvin noin viiden latauskerran verran 
review_health+care_127_1	pr06	I used NiCD batteries for a time years ago and gave up on those.	Vuosia sitten käytin NiCD-akkuja jonkin aikaan ja luovuin sitten niistä. 
review_health+care_127_1	pr06	When I tried the NiMH batteries I started with these ones and was very disappointed with the technology, we used it in a mouse that required about twice a week changes, later I changed to Sanyo's eneloop and I'm very happy.	Kun kokeilin NiMH-akkuja, aloitin näillä ja petyin teknologiaan. Käytimme sitä hiiressä, joka vaati latauksen pari kertaa viikossa. Vaihdoin myöhemmin Sanyon eneloopiin ja olen erittäin tyytyväinen. 
review_health+care_13_5	pr02	Just what I was looking for	Vastasi odotuksia 
review_health+care_13_5	pr02	This magnifier is just what I was looking for.	Olin etsinyt juuri tällaista suurennuslasia. 
review_health+care_13_5	pr02	It is small and easy to hold.	Se on pienikokoinen ja sitä on hyvä pitää kädessä. 
review_health+care_13_5	pr02	I wanted something to read small numbers/characters on electronic stuff like computers, electronics, etc.	Tarvitsin jotain, jolla voin lukea pieniä numeroita ja kirjaimia näytöltä. 
review_health+care_13_5	pr02	I also work on the insides of computers and this is great for seeing small things.	Työskentelen myös tietokoneiden sisäosien parissa, ja suurennuslasi auttaa näkemään sisällä olevia pieniä osia. 
review_health+care_13_5	pr02	I don't want to magnify books or magazines.	En käytä sitä kirjojen tai lehtien lukemiseen. 
review_health+care_13_5	pr02	The light works well and makes reading small things very easy.	Valo toimii hyvin ja helpottaa pienten kirjainten näkemistä. 
review_health+care_14_5	pr03	COLORFUL, lighted, pocket magnifier-easy to find in a black purse!	VÄRIKÄS, valolla varustettu taskusuurennuslasi - helppo löytää tummasta laukusta! 
review_health+care_14_5	pr03	Most of the purses I own have black lining.	Suurimassa osassa laukkujani on musta vuori. 
review_health+care_14_5	pr03	Good luck finding anything black in black purse!	Koitapa etsiä jotain tummaa mustasta laukusta! 
review_health+care_14_5	pr03	I chose this color because I can actually find it!!!	Valitsin tämän värin koska nyt voin jopa löytää sen!!! 
review_health+care_14_5	pr03	It works wonderfully in a dimly lit restaurant, when the print is really small, when I need a light & a magnifier to find the splinter.	Toimii loistavasti hämyisässä ravintolassa, kun teksti on todella pientä, kun tarvitsen valoa tai kun etsin sormesta tikkua. 
review_health+care_14_5	pr03	WONDERFUL.	MAHTAVA. 
review_health+care_16_4	pr03	Very handy, works well	Todella kätevä, toimii hyvin 
review_health+care_16_4	pr03	I only gave this 4 stars instead of 5, because of the packaging it comes in.	Annoin tälle vain neljä tähteä viiden sijaan pakkauksen takia. 
review_health+care_16_4	pr03	The plastic is sharp & isn't that easy to carry in your bag without stabbing yourself on it, but without the plastic box, the magnifier would get very scratched.	Muovi on terävää eikä sitä ole kovin helppo kantaa laukussa viiltämättä itseään, mutta ilman muovikoteloa suurennuslasi toki naarmuttuisi helposti. 
review_health+care_16_4	pr03	I may discard the plastic box, but keep the magnifier in something soft, like a small sock.	Taidan heittää kotelon pois ja pitää suurennuslaskin jossain pehmeässä, vaikka sukassa. 
review_health+care_16_4	pr03	Otherwise, the magnifier works great.	Muuten suurennuslasi toimii kyllä hyvin. 
review_health+care_185_2	pr07	Only 3 years, instead of 5 as promised	Kestää vain kolme vuotta luvatun viiden sijaan 
review_health+care_185_2	pr07	These were described as guaranteed for 5 years, but have an expiration date that is only 3 years (Mar 2016).	Kuvauksessa luvattiin viiden vuoden käyttöikää, mutta viimeinen käyttöpäivä kattaa vain kolme vuotta (maaliskuu 2016). 
review_health+care_185_2	pr07	Since I am using them for battery back-up in clocks this is a real bummer.	Tämä on todella iso pettymys, koska aion käyttää paristoja kellojeni varavirtalähteenä. 
review_health+care_185_2	pr07	Not what I expect from Amazon.	En odottanut tällaista Amazonilta. 
review_health+care_185_2	pr07	Will probably live with it rather than mess with a return.	Todennäköisesti pidän tuotteen, koska en jaksa säätää palautuksen kanssa. 
review_health+care_199_2	pr07	Older batteries came out in a plastic case.	Vanhoja paristoja muovikotelossa. 
review_health+care_199_2	pr07	Item did not arrive on a cardboard card, it arrived in an easy to open plastic case and with the expiration date only 3 years out.	Tuote ei saapunut pahviin pakattuna vaan helposti avattavassa muovikotelossa, ja sen viimeinen käyttöpäivä on jo kolmen vuoden kuluttua. 
review_health+care_199_2	pr07	Fresh batteries have a 5 year expiration date.	Tuoreiden paristojen käyttöikä on viisi vuotta. 
review_health+care_199_2	pr07	The description and the picture of this item needs to be changed if they are going to sell Amazon customers a different and older item.	Jos Amazonin asiakkaille aiotaan myydä toista, vanhempaa tuotetta, tämän tuotteen kuvaus ja kuva tulisi vaihtaa. 
review_health+care_199_2	pr07	They were nice and sent me a return label free of charge.	Sain kuitenkin ystävällistä palvelua ja minulle lähetettiin ilmainen palautusrahtikirja. 
review_health+care_19_5	pr05	very handy--wish it came in a sleeve	Todella kätevä – suojapussi olisi hyvä lisä 
review_health+care_19_5	pr05	I carry this around in my bag (just in case).	Kuljetan tätä mukanani laukussani (varmuuden vuoksi). 
review_health+care_19_5	pr05	I will have to make a little sleeve for it so that I can cut down on the lint & scratches that it collects, though.	Minun pitää kuitenkin tehdä sille pieni suojapussi, jotta se ei naarmuuntuisi ja keräisi nukkaa niin paljon. 
review_health+care_19_5	pr05	It works very well and is the perfect size--not too big to be gauche, not too small to be ineffective.	Se toimii hyvin ja on täydellisen kokoinen – ei liian suuri ollakseen kömpelö eikä liian pieni ollakseen hyödytön. 
review_health+care_4_4	pr01	great addition to your purse	Mahtuu näppärästi käsilaukkuun 
review_health+care_4_4	pr01	Love the Great point light pocket magnifier!	Great point lightin taskusuurennuslasi on mahtava! 
review_health+care_4_4	pr01	works great, especially if you forget your glasses and can't read the menu when you are out for dinner.... the light is a bonus in a dark restaurant, too.	Toimii hyvin, jos lasit unohtuivat kotiin, etkä näe lukea ruokalistaa illallisella... valo on myös hyvä lisä hämärässä ravintolassa. 
review_health+care_4_4	pr01	I would have given 5 stars if it came with a case that covers the glass.	Olisin antanut viisi tähteä, jos mukana olisi ollut lasinsuojus. 
review_health+care_4_4	pr01	The clear plastic case it comes in is a little tacky and I'd be willing to pay a little more for a nice case to protec the lens.	Mukana tuleva kirkas muovikotelo on vähän mauton, olisin voinut maksaa vähän ekstraa hienommasta linssiä suojaavasta kotelosta. 
review_health+care_53_1	pr05	If your package is orange & black, then send it back.	Jos pakkauksesi on mustaoranssi, palauta se. 
review_health+care_53_1	pr05	ONE STAR:The Maxell LR44 10-pack photo shows the new hologram packaging, but I received the old orange & black packaging.The batteries are stale.	YKSI TÄHTI: Maxell LR44:n 10 kappaleen pakkauksen kuvassa näkyy uusi hologrammipakkaus, mutta sain vanhan mustaoranssin pakkauksen. Paristot ovat lähes tyhjät. 
review_health+care_53_1	pr05	Lights powered by them are semi-bright, and only last a day or so.The orange & black pack rates 1-star.FIVE STARS:From the same supplier, MyBatterySupplier, I ordered the50-pack, which did come in the new hologram package, and the difference was dramatic.	Valot ovat näillä paristoilla todella himmeitä, ja virtaa riittää vain reiluksi päiväksi. Mustaoranssi pakkaus saa siksi vain yhden tähden. VIISI TÄHTEÄ: Tilasin samalta toimittajalta (MyBatterySupplier) 50 kappaleen pakkauksen, josta sain uudenmallisen hologrammipakkauksen. Ero oli todella suuri. 
review_health+care_53_1	pr05	Lights powered by the batteries were brilliant, and I expect them to last much longer.The new hologram pack rates 5-stars.	Näillä paristoilla valot olivat kirkkaita ja uskon paristojen kestävän paljon pidempään. Uusi hologrammipakkaus saa siis 5 tähteä. 
review_health+care_6_5	pr01	$9.99, pretty and cute	9,99 dollaria, nätti ja soma 
review_health+care_6_5	pr01	The light comes on when the item is pulled.	Valo syttyy, kun suurennuslasia vetää. 
review_health+care_6_5	pr01	This is much easier to use than the plastic bookmark magnifier and the bar magnifier I previously purchased.	Tätä on paljon helpompi käyttää kuin aiemmin hankkimaani muovista kirjanmerkkisuurennuslasia ja suurennuslasitankoa. 
review_health+care_6_5	pr01	I was glad to have it lit when I needed to see the serial number on the back of  an ipod.	Valo tuli tarpeeseen, kun piti tarkistaa sarjanumero iPodin takapuolelta. 
review_health+care_84_1	pr04	Expensive junk	Kallista roskaa 
review_health+care_84_1	pr04	I bought a pack of these a while back from Sam's Club.	Ostin paketillisen näitä jokin aika sitten Sam’s Clubista. 
review_health+care_84_1	pr04	I used them in my appliance remotes but noticed that they don't hold their charges for long thereby necessitating frequent recharges.	Käytin näitä kodinkoneiden kaukosäätimissä mutta huomasin, ettei näiden lataus kestä kovin kauaa vaan näitä pitää olla koko ajan lataamassa. 
review_health+care_84_1	pr04	The cheap rapid charger 'CH30MN' that came with the battery pack did not help matters either as it heats the batteries up during the charging process to the point of being unbearable to touch.Save your money and buy the newSANYO NEW 1500 eneloop 8 Pack AA Ni-MH Pre-Charged Rechargeable Batteriesinstead.	Paketin mukana tullut halpa CH30MN-pikalaturi ei myöskään auttanut asiaa, sillä paristot kuumenevat lataamisen aikana niin kuumiksi, ettei niihin voi koskea.Säästä rahasi ja osta näiden sijaan uusiaSANYO NEW 1500 eneloop 8 Pack AA Ni-MH Pre-charged Rechargeable Batteries -paristoja. 
review_health+care_8_5	pr02	Excellent Design and Functionaality	Upeaa muotoilua ja toiminnallisuutta 
review_health+care_8_5	pr02	We bought one for road trips and trying to interpret maps without having to strain our eyes.	Ostimme lukuvalon automatkoille, jotta silmämme eivät rasittuisi karttaa lukiessa. 
review_health+care_8_5	pr02	Really nice design, good tactile feel.	Todella hyvin muotoiltu ja miellyttäväntuntuinen tuote. 
review_health+care_8_5	pr02	I couldn't figure out where the batteries were, sent Lightwedge Customer Service an email and received a response within 24 hours.	En tiennyt, missä laitteen paristot sijaitsevat, joten otin yhteyttä Lightwedgen asiakaspalveluun ja sain vastauksen alle vuorokaudessa. 
review_health+care_8_5	pr02	If you need one I'd recommend this one.	Jos etsit tällaista lukuvaloa, niin suosittelen tätä. 
review_home+kitchen_10_5	pr01	beautiful wedding cakes	Kauniita hääkakkuja 
review_home+kitchen_10_5	pr01	Just love this book!!	Tämä kirja on mahtava!! 
review_home+kitchen_10_5	pr01	I got some great ideas from it.	Olen saanut siitä monia hyviä ideoita. 
review_home+kitchen_10_5	pr01	It is well written, recipes easy to follow.	Kirja on kirjoitettu hyvin, ja reseptejä on helppo noudattaa. 
review_home+kitchen_10_5	pr01	I did wonder whether this would be just another wedding cake book when I first saw it.	Kun näin kirjan ensimmäisen kerran, mietin, mahtaisiko kyseessä olla vain hääkakkukirja muiden joukossa. 
review_home+kitchen_10_5	pr01	I am so glad I went with my gut feeling and bought it.	Onneksi luotin vaistooni ja hankin kirjan. 
review_home+kitchen_10_5	pr01	I love Martha Stewart items, this delivered well.	Martha Sterwartin tuotteet ovat loistavia, tämäkään ei tuottanut pettymystä. 
review_home+kitchen_112_1	pr06	Not for use with silverware	Ei aterimien kanssa käytettäväksi 
review_home+kitchen_112_1	pr06	We received these salad plates and bowls from our wedding registry.	Saimme nämä salaattilautaset ja -kulhot häälahjana. 
review_home+kitchen_112_1	pr06	They are absolutely beautiful BUT NOT FUNCTIONAL.	Ne ovat todella kauniit, mutta HYÖDYTTÖMÄT. 
review_home+kitchen_112_1	pr06	It seems that they are meant to be used only with wooden utensils or chop sticks because any metal utensil used on the surface leaves a gray mark and makes an awful noise that is completely unbearable!	Vaikuttaa, että ne ovat tarkoitettu käytettäväksi puuaterimien tai syömäpuikkojen kanssa, sillä metalliset aterimet jättävät harmaan jäljen pintaan ja niiden ääni sitä vasten on täysin kestämätön! 
